"","Timestamp","Comment","X","Y","U ppm","Th ppm","207Pb/235U...7","2s...8","206Pb/238U...9","2s...10","rho...11","238U/206Pb","2s...13","207Pb/206Pb...14","2s...15","rho...16","208Pb/232Th","2s...18","206Pb/238U...19","2s...20","207Pb/235U...21","2s...22","207Pb/206Pb...23","2s...24","Best Age","2s...26","Concordance","6/8 - 7/6","6/8 - 7/5","U238_CPS","U238_CPS_Int2SE","Th232_CPS","Th232_CPS_Int2SE","Pb208_CPS","Pb208_CPS_Int2SE","Pb207_CPS","Pb207_CPS_Int2SE","Pb206_CPS","Pb206_CPS_Int2SE","Pb204_CPS","Pb204_CPS_Int2SE","206Pb/204Pb","2s","discordant"
"11","45032.603200636571","MF22-16-245",77848,15166,242.8,128,0.0407920792079208,0.00595726245854587,0.00419203980099503,0.000126236871000512,0.72071,238.54735342986,7.11218994897584,0.0705747210324247,0.0089091020871915,-0.70390998940715,0.00176,0.000203073976668602,26.9671405708306,0.812074218542629,40.597084,5.811827,945.120968430899,258.533528074033,26.1477027419232,0.837393935659789,0.664262998822195,97.1466995790389,33.5737005868928,14.66,0.34,3.28,0.059,707.94,93.15,201.204,31.671,3067.74,105.57,4.968,5.589,617.5,695.01243525296,"no"
"12","45032.531913576386","MF22-16-97",74722,16007,97.1,43.3,0.0787128712871287,0.00884409972806729,0.00439004975124378,0.000126040856867922,0.6103,227.787851314597,6.47500888489838,0.130039424291394,0.013261387559377,-0.422800266313803,0.00375,0.000426643879599837,28.2381408075224,0.810733286730698,76.934096,8.324874,2098.4954488658,179.12778366846,25.2555938871689,0.880060041837056,0.3670432517833,98.654362542326,63.2956747714013,6,0.15,1.145,0.061,489.969,38.502,159.597,16.146,1340.118,42.228,11.799,8.694,113.578947368421,83.7662416206088,"no"
"13","45032.587318749996","MF22-16-212",73859,15495,372.8,164.2,0.0681188118811881,0.00268018208336673,0.00764179104477612,0.000252176446164189,0.4916,130.859375,4.27545202575353,0.0646503129425214,0.00246981780704569,0.35917150318831,0.00299,0.000125203993546532,49.0748780963699,1.6194539057363,66.912709,2.547855,762.976759170421,80.5234619645045,47.9791088478548,1.57266091381618,0.733416399528893,93.5679720900374,26.6583600786962,22.13,0.54,4.085,0.071,1466.181,52.164,513.567,18.009,8743.68,136.62,8.694,7.452,1005.71428571429,862.18403359632,"no"
"14","45032.503001168981","MF22-16-36",76355,16818,115.1,65.8,0.0634653465346535,0.00574486936317964,0.00816915422885572,0.000209431707246061,0.087184,122.411693057247,3.10710663326382,0.0563453765576721,0.00502681648759928,0.0894140563906763,0.00289,0.000160750863139207,52.4478150223284,1.34459885732754,62.479333,5.485128,466.003580527263,197.611921951683,51.8321435108246,1.35431534750981,0.839442625116075,88.7451905491829,16.0557379472531,7.18,0.2,1.707,0.048,576.909,27.945,154.629,13.041,2987.01,62.1,11.0538,4.6575,270.224719101124,113.997245840555,"no"
"15","45032.566719201386","MF22-16-170",76019,14904,769,603,0.0537623762376238,0.0021022359525039,0.00823880597014925,0.000267438516298606,0.6791,121.376811594203,3.90088562873715,0.0473274282814818,0.00144692777981487,0.0776124001400258,0.002678,9.62739507862849e-05,52.8931653501631,1.71695628163072,53.172539,2.02567,65.7804433565619,72.7840092248342,52.8760951934213,1.69740951684615,0.994745900150368,19.5913516978649,0.525409647707298,47.2,1.4,15.34,0.38,4893.48,142.83,865.053,29.808,19977.57,596.16,3.4155,6.0237,5849.09090909091,10317.146006969,"no"
"16","45032.542301203706","MF22-16-120",78040,15834,321,245,0.056039603960396,0.00274434400176071,0.00843781094527363,0.000302099586229442,0.81248,118.514150943396,4.20105558514774,0.0481685964793336,0.00170092798201452,-0.141398389334025,0.002813,9.53634500214836e-05,54.1654253519463,1.93928883840784,55.36446,2.638689,107.557932397066,83.413018204502,54.0920470029533,1.91554751786169,0.978342883703555,49.6406967437915,2.16571180871937,19.86,0.99,6.46,0.27,2098.98,105.57,375.705,21.735,8544.96,360.18,43.47,9.315,196.571428571429,42.9296374229134,"no"
"17","45032.508479178243","MF22-16-48",77897,16799,406,285.1,0.0547524752475248,0.00202811143678053,0.00862686567164179,0.000235939738068855,0.22644,115.916955017301,3.13879538250521,0.046030897957305,0.00202973988481283,0.613125724881617,0.002754,7.64382522039849e-05,55.3738398236799,1.51444218110555,54.12613,1.952411,-0.763617762196654,106.304040667556,55.450185668467,1.50384912367686,1.02305190091841,7351.51280719155,-2.30518942270557,25.17,0.97,7.41,0.26,2390.85,74.52,468.234,29.808,11072.43,378.81,19.872,7.452,557.1875,209.813065660775,"no"
"18","45032.512160625003","MF22-16-57",79163,16949,40.1,16.3,0.0653465346534653,0.0100867437758674,0.00864676616915423,0.00031274021167736,0.26327,115.650172612198,4.14137100519767,0.0548109806518874,0.0087672718675766,0.38561795150018,0.00326,0.000307003322457592,55.5010281707392,2.00738668756274,64.27388,9.613688,404.520817626064,358.111524162013,54.9614934778667,2.05696466521834,0.863508287084363,86.279809158785,13.6491710618074,2.47,0.11,0.428,0.037,151.524,18.009,54.648,9.936,1080.54,40.986,13.662,6.21,79.0909090909091,36.0753684792623,"no"
"19","45032.585106087965","MF22-16-209",73457,15520,49.1,29.3,0.0732673267326733,0.00951579739170607,0.00871641791044776,0.000382485346124528,0.47494,114.72602739726,4.98432792397581,0.0609636592258246,0.00710758918340108,-0.194557919684586,0.00343,0.000307743334615065,55.9461676246609,2.45497514094755,71.79527,9.002584,637.952094430844,250.827149550655,54.9676248944509,2.43452217106616,0.77924586432027,91.2303497217022,22.0754130116638,2.95,0.16,0.731,0.04,304.29,18.63,69.552,8.073,1304.1,74.52,-2.1735,5.1543,-600,-1423.27016380716,"no"
"20","45032.606886030095","MF22-16-254",79026,15162,167.1,48.7,0.0607920792079208,0.00324160207304968,0.00893532338308458,0.000276326184065137,0.43914,111.915367483296,3.42664751226326,0.0493441244896149,0.00269035982723501,0.29322354210985,0.00287,0.000198481132604588,57.3449772606397,1.77340181909168,59.923718,3.10284,164.214701387518,127.448185848575,57.1866131038482,1.75659635349794,0.956966277020143,65.079267095998,4.30337239648638,11.27,0.33,1.353,0.046,494.316,32.292,232.875,11.178,5210.19,149.04,-1.1178,5.5269,-4661.11111111111,-23046.9906269461,"no"
"21","45032.499565914353","MF22-16-30",75213,16761,124,57.1,0.0604950495049505,0.00456653960893804,0.00909452736318408,0.000213344416378775,-0.2907,109.956236323851,2.55381206805376,0.0482434577878548,0.00411782515413173,0.83808921115882,0.00311,0.000190443797483667,58.362102747571,1.36909025088241,59.639363,4.372285,111.225008403776,201.486116867778,58.2836447003929,1.38334237398956,0.978583598631893,47.5278954030723,2.14163966243074,7.74,0.25,1.49,0.064,550.827,31.05,158.355,11.178,3589.38,80.73,19.3131,6.1479,185.852090032154,59.3094059743065,"no"
"22","45032.510933414349","MF22-16-54",78766,16927,938,567,0.0594059405940594,0.00184390889145858,0.0091044776119403,0.000224474942922367,0.60646,109.83606557377,2.68117812244263,0.0473231417650176,0.00126619075971988,-0.111059804759137,0.002956,9.6286937847249e-05,58.4256677622588,1.44051081183769,58.596048,1.767287,65.5648069585101,63.7008409993184,58.4152070177253,1.4246657646575,0.99709229567063,10.888675689641,0.290770868610879,57.9,3.2,14.83,0.84,5222.61,347.76,1186.11,68.31,27261.9,1366.2,17.388,8.694,1567.85714285714,787.856252427939,"no"
"23","45032.504229189813","MF22-16-40",76980,16802,238.7,146.7,0.0610891089108911,0.0029686286396247,0.00946268656716418,0.000261870273227031,0.32049,105.678233438486,2.89551135627612,0.046821795126445,0.00212158808443109,0.0418046783511235,0.00302,0.000152473473102701,60.7135909528579,1.68018717925092,60.207993,2.840756,40.1473761541335,108.3948775746,60.7446851224676,1.66704296766871,1.00839752249834,-51.2267967893262,-0.839752211733602,14.89,0.43,3.801,0.06,1361.232,39.744,307.395,11.799,7141.5,142.83,12.42,7.452,575,345.191613455484,"no"
"24","45032.520148229167","MF22-16-73",71710,16239,232.7,93.7,0.0648514851485149,0.0030010164944565,0.00964179104477612,0.000233363321882424,0.6889,103.715170278638,2.48533601819492,0.0487821498767099,0.00170777164749858,-0.910643122200041,0.00307,0.000180748333325649,61.8572481141275,1.49715056418268,63.801938,2.861602,137.373694912516,82.2390842156705,61.7373840482974,1.48069187971048,0.969519889577297,54.9715481166027,3.04801068248503,14.24,0.39,2.47,0.045,894.861,36.639,311.121,9.315,7042.14,136.62,12.42,9.936,567,453.733357821529,"no"
"25","45032.523159606484","MF22-16-78",72319,16256,427,84.1,0.0630693069306931,0.00271718162808451,0.00974129353233831,0.000235026892078332,0.59296,102.655771195097,2.45217806738438,0.0469569795598388,0.00203718334962762,0.180402596378479,0.00322,0.000191173638350061,62.4925255435499,1.5077488434024,62.101129,2.595297,47.0397066097714,103.648190910843,62.516635477687,1.49714984075619,1.00630257206356,-32.8505852767554,-0.630256727780165,26.19,0.93,2.218,0.058,856.98,62.1,563.868,22.977,13233.51,428.49,17.8848,4.5333,739.930555555555,189.075898123668,"no"
"26","45032.502183530094","MF22-16-34",75829,16737,110.3,27.9,0.068019801980198,0.00499278239061147,0.00975124378109453,0.000266112758055678,0.44449,102.551020408163,2.77085308268356,0.050591094437413,0.00306953351504752,-0.576194196202707,0.0029,0.000295743131788382,62.5560498433563,1.70716303792535,66.818583,4.746716,222.242634185364,140.328843772847,62.2928577296038,1.6951763047784,0.936207368670278,71.8523630388664,6.37926302125221,6.89,0.25,0.724,0.038,251.505,22.356,160.839,10.557,3483.81,117.99,5.2785,5.7753,660,722.463528610968,"no"
"27","45032.550819965276","MF22-16-136",79963,15808,202.9,89.6,0.138613861386139,0.0192052076270995,0.0101890547263682,0.000307965972146275,0.69461,98.14453125,2.9369924336004,0.0986669020198364,0.0131529464379659,-0.173613132528506,0.0064,0.000810175289675018,65.3504994941469,1.97523034741156,131.80851,17.126651,1599.07887635482,248.769858334651,61.1073385537142,2.13942515132341,0.495798786196469,95.9132410251634,50.4201212090578,12.61,0.3,2.333,0.066,1689.12,229.77,577.53,80.73,6563.97,167.67,25.2747,6.1479,259.70515970516,63.5188974259796,"yes"
"28","45032.756285462965","MF22-16-268",70759,14948,159,97.1,0.0679207920792079,0.00451357773833574,0.010726368159204,0.000402595777424453,0.39912,93.2282003710575,3.46442909928862,0.0459249580310511,0.00343792030157769,0.405934070204734,0.00329,0.000145703946411894,68.778396551159,2.58147880238115,66.724448,4.291526,-6.32136365617295,180.661150412954,68.9055169954042,2.56882388150682,1.03078254127956,1188.03100552514,-3.07825484170214,10.4,0.7,2.62,0.13,1045.764,51.543,241.569,20.493,5471.01,242.19,9.936,7.452,550.625,413.687477574029,"no"
"29","45032.567950625002","MF22-16-173",77171,14729,213,121,0.0714851485148515,0.00444129890910306,0.0109452736318408,0.000537121960079831,0.83519,91.3636363636364,4.43902465958686,0.0473683138548842,0.00204,0.00197426638840974,0.00361,0.000260216909519731,70.1744247880806,3.44369870114516,70.107809,4.208756,67.8358036593269,102.488900482918,70.1785568533037,3.40203905333114,1.00095019534325,-3.44747316697001,-0.0950190699592568,13,1.4,3.07,0.35,1328.94,149.04,319.815,21.114,7408.53,589.95,43.47,6.831,170.428571428571,30.0239824312649,"no"
"30","45032.58223565972","MF22-16-202",72447,15680,75.2,21.7,0.0803960396039604,0.0082611970076981,0.011044776119403,0.000373207716962016,0.48154,90.5405405405405,3.02903731145264,0.0527930148176768,0.00481981576411381,-0.309759791128335,0.00419,0.000447908963964777,70.8088831501023,2.3926624981248,78.517213,7.764078,319.911306902563,207.475023130322,70.3286350530599,2.38376949448352,0.901826241869535,77.8660892496467,9.81737577707662,4.54,0.13,0.541,0.03,271.377,29.808,124.2,11.799,2601.99,74.52,16.146,8.073,161.153846153846,80.708997687323,"no"
"31","45032.513391493056","MF22-16-60",79888,16813,53.4,22,0.0756435643564356,0.00834115004061191,0.0112636815920398,0.000400196151905537,-0.01088,88.7809187279152,3.12305798596237,0.0487068838077933,0.00607505588451662,0.710121927128254,0.00385,0.000486136812019004,72.2044717839505,2.56540914462018,74.040866,7.873856,133.74518145696,293.197968456258,72.0902522344654,2.58652277074213,0.975197557735162,46.0134032513268,2.48024410742241,3.28,0.12,0.576,0.034,248.4,29.808,84.456,9.936,1883.493,61.479,9.936,8.073,189.5625,154.143767836133,"no"
"32","45032.594845902779","MF22-16-228",75906,15216,125.6,18.4,0.0801980198019802,0.00403910881259716,0.0113333333333333,0.000504373710655105,-0.0046665,88.235294117647,3.88780996498227,0.0513221342100421,0.00325729949498047,0.677345089269162,0.00345,0.000376378798552735,72.6484593600702,3.23311526654252,78.331092,3.796751,255.324684278411,145.91422601733,72.2941990700093,3.18754314852384,0.927453677282157,71.5466369554567,7.2546322218127,7.13,0.2,0.45,0.026,186.3,14.283,190.026,11.799,4092.39,124.2,7.452,6.831,549.166666666667,503.678602337007,"no"
"33","45032.505045069447","MF22-16-42",77167,16850,72.7,33.6,0.0751485148514851,0.00853606021534525,0.0113731343283582,0.000317266386495639,-0.19404,87.9265091863517,2.42846357230028,0.0479224440196533,0.0056837297613451,0.315466299175778,0.00359,0.000240946550089434,72.9021528177475,2.03368762950138,73.573443,8.061557,95.4420791885841,280.79326062868,72.8603985358575,2.07198509698434,0.990875916578323,23.6163404679187,0.912408275160514,4.53,0.2,0.87,0.04,371.979,27.324,116.127,14.904,2608.2,105.57,8.694,8.694,300,300.245647727976,"no"
"34","45032.515219166664","MF22-16-61",80131,16769,67.3,20.4,0.0734653465346535,0.00647242273032286,0.0114925373134328,0.000386601862385581,-0.049739,87.012987012987,2.8980110413503,0.0463623385837278,0.00440111849420122,0.389597910170688,0.00357,0.000406322482764614,73.6631732928645,2.47798368694152,71.982593,6.122217,16.5044722499304,228.104488767114,73.7676537255315,2.48148982428822,1.023347033459,-346.322500818983,-2.33470374270144,4.13,0.13,0.537,0.028,226.044,22.356,102.465,8.694,2402.649,56.511,11.799,8.073,203.631578947368,139.409166514028,"no"
"35","45032.546561550924","MF22-16-128",79000,15802,73.4,55.3,0.115544554455446,0.00766404305833416,0.0114925373134328,0.000299100317619357,0.15246,87.012987012987,2.24208924663677,0.0729175864248118,0.00502122256029346,0.279748295382096,0.00447,0.000246763773678391,73.6631732928645,1.91712917068305,111.0247,6.975911,1011.66318475826,139.598555557462,71.2949106546592,1.89502151186742,0.663484554363912,92.7186069036933,33.6515448428462,4.55,0.13,1.45,0.038,776.871,45.954,176.364,13.041,2661.606,54.648,11.178,9.315,238.111111111111,198.486143884476,"no"
"36","45032.583056238429","MF22-16-204",72722,15657,39,20.3,0.0666336633663366,0.00969390096916613,0.0116517412935323,0.000446373879164093,-0.089089,85.8240819812126,3.25525449455308,0.0414764504457572,0.00625664446808351,0.26061491571649,0.00388,0.000290554229017579,74.6777275272141,2.86087599129796,65.499904,9.228119,-258.231208192769,382.348320934743,75.2467003089465,2.90376966968751,1.1401196554149,128.918939755518,-14.0119648529776,2.35,0.16,0.507,0.053,237.222,26.703,52.785,8.694,1391.04,86.94,31.05,6.21,44.8,9.38731058397452,"no"
"37","45032.498343692132","MF22-16-27",74776,16697,90.3,39.9,0.0818811881188119,0.00836514889287692,0.0119303482587065,0.000305947773320873,-0.11694,83.8198498748957,2.1281827076974,0.0497771170271026,0.00519634640877607,0.279577173000795,0.00421,0.000340572517975247,76.4528133141011,1.96059389804449,79.912034,7.850983,184.598802550123,243.109256415317,76.2366766491108,1.99231309908568,0.956712142494341,58.5843395201101,4.32878568188974,5.63,0.18,1.043,0.039,502.389,36.639,155.25,17.388,3427.92,93.15,8.694,6.831,394.285714285714,309.981139676973,"no"
"38","45032.56876858796","MF22-16-175",77811,14688,228,125.3,0.0818811881188119,0.00387113885051932,0.0120298507462687,0.000393150403789695,0.39309,83.1265508684863,2.68971434200958,0.049365395629029,0.00214337677509112,0.169883531194988,0.00388,0.000177825082595229,77.0866540860764,2.51928721477594,79.912034,3.633198,165.22205095596,101.473851382137,76.9100774769322,2.48740149014167,0.964643873671654,53.3436041738617,3.53561256358909,13.99,0.92,3.18,0.2,1428.3,86.94,389.367,29.187,8544.96,447.12,8.694,7.452,982.857142857143,844.017287248614,"no"
"39","45032.752580682871","MF22-16-259",79686,15115,126.2,58.8,0.0841584158415842,0.0057567351858497,0.0126467661691542,0.000508151197971627,0.69901,79.0715971675846,3.14558774242869,0.0482632749904831,0.00249617707705203,-0.225226255971494,0.00384,0.000214238745328664,81.0150764534814,3.25521224975354,82.047045,5.391547,112.194382145396,122.066355561074,80.9504157016387,3.21693286171013,0.987422232038354,27.7904339733413,1.25777661647481,9.8,0.36,1.857,0.064,899.829,48.438,276.345,18.63,6340.41,223.56,5.6511,5.1543,1121.97802197802,1024.10697092827,"no"
"40","45032.760116226855","MF22-16-275",71541,14919,545,252,0.082970297029703,0.00489581208789717,0.0127562189054726,0.000544188349746666,0.84588,78.393135725429,3.31110711980295,0.0471736419801905,0.00195233193898988,-0.134606709068744,0.00377,0.000176876114837476,81.7118046380055,3.48587715923417,80.933686,4.590269,58.0263800376976,98.6707752415596,81.7605459200193,3.44455248623139,1.00961426873812,-40.8183736171726,-0.961427406142712,31.2,2.5,5.92,0.28,2837.97,155.25,906.66,74.52,20430.9,1614.6,10.557,8.073,1935.29411764706,1487.81254328587,"no"
"41","45032.544518090275","MF22-16-123",78443,15795,212.3,193.3,0.0867326732673267,0.00596317901794001,0.0130348258706468,0.000461566896559968,0.94137,76.7175572519084,2.68962692180138,0.0482587672396084,0.00222281353244036,-0.707231005028916,0.0042,0.000226176921899649,83.4849548427004,2.95622602853246,84.455143,5.571665,111.973932362209,108.713126122904,83.4240344773809,2.9214887956381,0.988512390436635,25.4425087326159,1.14876148785821,13.13,0.45,5.07,0.26,2440.53,117.99,377.568,18.63,8768.52,347.76,4.347,5.7753,2017.14285714286,2681.11216767286,"no"
"42","45032.592232303243","MF22-16-224",75465,15207,344,80.3,0.0879207920792079,0.00493094068104657,0.013273631840796,0.000638421678829909,0.77952,75.3373313343328,3.5875335732924,0.0480397290691056,0.00204948774087575,0.174174792263106,0.00407,0.000272444416349464,85.0044097845298,4.08845586901035,85.564649,4.602167,101.226112718872,100.894781884073,84.9691910495066,4.03434068673433,0.993452447493291,16.0252157260979,0.654755465040446,19.8,0.96,1.98,0.11,985.527,57.132,602.37,32.913,13301.82,527.85,6.21,5.7753,2142,1993.87262471804,"no"
"43","45032.584284918979","MF22-16-207",73188,15613,1160,1125,0.0859405940594059,0.00236086763711988,0.0132835820895522,0.000365771786774213,0.85614,75.2808988764045,2.05233233656534,0.0469225788422126,0.00115819426695179,0.383556796242556,0.004002,0.000117483622688441,85.0677126355499,2.34239296582306,83.714798,2.207473,45.2885304015682,58.9894742587794,85.1526861061524,2.31454322612086,1.01616100233184,-87.8350034352281,-1.61609974326147,69.7,3.7,28,1.7,13475.7,931.5,2036.88,93.15,47071.8,2111.4,6.21,9.315,7580,11375.0824172838,"no"
"44","45032.518920682873","MF22-16-70",71361,16177,281,122,0.0858415841584158,0.0048225258941762,0.0133532338308458,0.000387864099911296,0.56922,74.8882265275708,2.1536472424002,0.0466240498980344,0.00248847342762586,0.0425564771095839,0.00406,0.00017942530479283,85.5108151880473,2.48378600912229,83.622217,4.5096,30.0132215888406,127.923221705008,85.6294485774893,2.46629885610656,1.02258489138229,-184.910484983864,-2.25848854024915,17.2,3.3,3.22,0.74,1527.66,341.55,503.01,99.36,11612.7,2049.3,21.735,6.831,534.285714285714,192.578228288737,"no"
"45","45032.768467604168","MF22-16-293",73456,14844,542,705,0.090990099009901,0.00404205937611015,0.0133830845771144,0.0004655759873533,0.81235,74.7211895910781,2.57362931024778,0.049310185951768,0.00155821564617995,-0.112385876402084,0.00409,0.000162145736915899,85.7007069587317,2.98138975579801,88.425275,3.761939,162.60616797287,73.888732698653,85.5291411699274,2.93766581690693,0.96918790896937,47.2955374158806,3.08120957641166,28.78,0.87,14.97,0.35,7377.48,285.66,866.916,32.913,19480.77,471.96,3.9744,4.2228,4901.5625,5209.26384032062,"no"
"46","45032.485765532409","MF22-16-1",70905,16526,279,108.8,0.0900990099009901,0.00359477398455035,0.0134029850746269,0.000324000555555079,0.18077,74.6102449888641,1.78570851031039,0.0487547809832243,0.00196324323505774,0.23434564965168,0.00428,0.000139382064843365,85.8272983650187,2.07476858305998,87.5956,3.348386,136.055193706435,94.6176691761528,85.7159889076939,2.05345375497195,0.979812891729798,36.9172936167306,2.01871056877437,17.48,0.7,2.854,0.094,1437.615,55.269,526.608,24.84,11972.88,372.6,15.1524,5.4648,790.163934426229,286.036109592438,"no"
"47","45032.531502604164","MF22-16-96",74607,16016,355.1,108.6,0.0904950495049505,0.00476461792801899,0.0136417910447761,0.000429052024817504,0.74777,73.3041575492341,2.28262719202077,0.0481118607944345,0.00154427458698251,-0.949347419559703,0.00427,0.00019923142322435,87.3462013690383,2.74715134064849,87.964428,4.436437,104.773269401853,75.8593956369424,87.3072558424386,2.71170606369204,0.992971855522382,16.6331242045849,0.702814359188142,21.96,0.6,2.87,0.11,1422.09,68.31,688.068,27.945,15202.08,372.6,4.5954,5.3406,3308.10810810811,3845.41296969512,"no"
