"","analysis","U_ppm","Th_ppm","Pb_ppm","Th_U","206Pb_cps","206Pb_204Pb","206Pb_204Pb_1s","208Pb_232Th","208Pb_232Th_2s","207Pb_235U","207Pb_235U_2s","206Pb_238U","206Pb_238U_2s","error_corr","238U_206Pb","238U_206Pb_2s","207Pb_206Pb","207Pb_206Pb_2s","208Pb_232Th_date","208Pb_232Th_date_2s","208Pb_232Th_date_2s_sys","207Pb_206Pb_date","207Pb_206Pb_date_2s","207Pb_206Pb_date_2s_sys","207Pb_235U_date","207Pb_235U_date_2s","207Pb_235U_date_2s_sys","206Pb_238U_date","206Pb_238U_date_2s","206Pb_238U_date_2s_sys","68_75_disc","68_75_disc_2s","68_76_disc","discordant"
"78","MF22-1 254    9/3/2022 6:42:21 PM    (Run: 1)",803.647100364779,760.636707643554,15.9342881421557,0.946480995574174,7242.7486631016,7242.7486631016,80.443133058391,0.00448678608681444,7.18171984708463,0.103196913491966,8.07099504355624,0.0151620144324752,2.85839264121198,0.348477168110717,65.9542968022851,2.85839264121198,0.0493637935997162,7.54788397511347,90.4847371889117,6.48383624210575,6.90890895589391,165.140842880923,176.405022362668,176.810234543674,99.7230539834852,7.66603259453466,7.71507283008135,97.0070580907684,2.75208369595218,2.84712453826629,2.72353862444549,7.97094123513482,41.2579853666386,"no"
"79","MF22-1 155    9/3/2022 2:59:01 PM    (Run: 1)",113.701690549245,85.2837145387026,2.23969069681685,0.75006549266535,1168.02139037433,33.4743295019157,1.30989427848251,0.00570955043592555,13.3563528883964,0.0857886971941964,21.17112102268,0.0151915213009498,4.38383190227795,0.205675542835038,65.8261921363647,4.38383190227795,0.0409569427374063,20.7122761474816,115.074072064059,15.3260298097185,15.7055884958218,-290.281614680924,528.355878212512,528.514859542091,83.5727600932306,16.9847250810088,17.0008636618468,97.1944279178171,4.22888021049727,4.29373394428988,-16.2991718945152,24.171389531468,133.482805318088,"no"
"80","MF22-1 120    9/3/2022 1:25:52 PM    (Run: 1)",685.740882413689,244.532916743219,12.1992462091767,0.356596672321045,8893.55614973262,8893.55614973262,81.2125840588995,0.00605690743727869,7.9657246323823,0.0998300109635225,5.99504765537125,0.0151951209288974,2.31511444364926,0.368126092190802,65.810598328194,2.31511444364926,0.0476492076633274,5.52999471093589,122.053839231391,9.69317648871965,10.4330343001496,81.9358456012613,131.251317346697,132.321874939964,96.6194165352888,5.52532849702737,5.63546837505752,97.2172853304581,2.23380525787824,2.42297741598208,-0.618787420384503,6.20113971231647,-18.6504937088994,"no"
"81","MF22-1 179    9/3/2022 3:57:45 PM    (Run: 1)",347.922921416194,192.535912785356,6.57835198438007,0.553386686918049,4020.11764705882,54.278844765343,1.26117579621293,0.00605695857472814,10.5725175598681,0.100414536549922,10.954026361655,0.0151951287802892,3.85147501859549,0.348531484555604,65.81056432356,3.85147501859549,0.0479281789718532,10.2546006120652,122.054866606279,12.8653880708268,13.3371902815584,95.7370290518255,242.764365485905,243.063397267895,97.1589178277782,10.1494839672177,10.1853209148038,97.2173351862168,3.71620917040594,3.78934714411057,-0.0601255754433927,11.1303875852349,-1.54622109026372,"no"
"82","MF22-1 38    9/2/2022 7:50:19 PM    (Run: 1)",508.706870315237,462.776996050399,9.79156998065379,0.909712494670309,3697.30481283422,3697.30481283422,69.7674957283663,0.00409554030851249,5.91207663817259,0.0946287117973188,12.0955610929524,0.0151994981356558,3.08914795828966,0.248696653491267,65.791645952714,3.08914795828966,0.0451536024334973,11.6944329937428,82.6106091936265,4.87403522082972,5.6624150019009,-47.3916055622113,284.451769470553,284.971881868228,91.8060920800333,10.6172494888405,10.6666240238052,97.2450802107837,2.98149969579379,3.11344461745187,-5.92443051165807,12.6731935927847,305.194736614545,"no"
"83","MF22-1 24    9/2/2022 7:20:56 PM    (Run: 1)",397.017087179305,239.196231749728,7.20981804466288,0.602483468530662,3138.86631016043,48.2109240246407,0.608709385214951,0.00440537113746098,9.642939261291,0.0932461837459967,12.1202335668964,0.0152009582710791,4.40176907150633,0.358484273907173,65.7853263042349,4.40176907150633,0.0444896331908547,11.2926742075229,88.8464502413397,8.54860692961245,9.1091482557426,-83.5031758851487,276.588861601153,277.131135467459,90.5228416129514,10.4967292798598,10.5449563262645,97.254351916442,4.24878160206542,4.34123810522717,-7.43625606923892,13.3127940869136,216.467847941744,"no"
"84","MF22-1 21    9/2/2022 7:16:04 PM    (Run: 1)",436.301850957084,151.192264990333,7.4465620795777,0.346531339848027,3337.73262032086,674.763243243244,7.65381253436327,0.00425048709237765,16.2887090665907,0.10480448251767,10.8757059698543,0.0152050371004649,1.8895438221402,0.161561734641925,65.767679052189,1.8895438221402,0.0499909165176448,10.7103036598845,85.7294015614449,13.9346401705257,14.2633689526108,194.580712386668,248.965668506355,249.508241795523,101.201584420111,10.4756697529103,10.5353442547533,97.2802519814133,1.82435308006499,2.03013543856613,3.87477376087235,10.1121809115654,50.0051928126878,"no"
"85","MF22-1 183    9/3/2022 4:04:12 PM    (Run: 1)",443.710147453529,299.047145080715,8.73863509783877,0.673969587571885,4396.18181818182,1342.22360444117,34.6804065687542,0.00605733927542656,6.78588529193722,0.104168114740329,8.50645314729444,0.0152210614309808,3.23783608683415,0.375925067912256,65.6984405807999,3.23783608683415,0.0496350645248148,7.86614026202876,122.062515056839,8.25806166310892,8.97033198045995,177.95113282621,183.409590567258,183.793536765806,100.616554913246,8.14850671041301,8.1961447834584,97.3820035020172,3.12937338381004,3.21611086284934,3.21473083034705,8.43274170131167,45.2759856285254,"no"
"86","MF22-1 328    9/3/2022 9:45:22 PM    (Run: 1)",195.675648810122,131.862177917389,3.940448848434,0.673881388508106,1806.44385026738,116.484482758621,2.9287450490655,0.00666578221395309,12.6729289494207,0.108833978592116,13.8211636892425,0.0152259071155816,3.69151925237964,0.264559949869148,65.6775318809505,3.69151925237964,0.0518417979309137,13.3190559475568,134.282713821708,16.9611484410181,17.3967571190388,278.46862238359,304.930675948968,305.15263916815,104.898201205644,13.7743939981293,13.8028441101819,97.4127723823828,3.5689776437084,3.63791907631629,7.13589817292168,12.659922986862,65.0184025946748,"no"
"87","MF22-1 153    9/3/2022 2:55:47 PM    (Run: 1)",359.257736951239,138.820985349358,6.43398313724743,0.386410565649697,3981.90909090909,3981.90909090909,83.2430883900032,0.00596965384841254,12.2595868982395,0.101722702483394,9.72887775314897,0.0152339104037188,3.5316252095267,0.359247655256118,65.6430275286304,3.5316252095267,0.048428968373978,9.06524603721005,120.300798419132,14.7045773805047,15.1375102694125,120.298220132098,213.628541848911,213.963820439729,98.3652819475039,9.12091163014399,9.16201576444712,97.4635909306797,3.41615915135514,3.49694539792761,0.916676086289636,9.82197864921218,18.9816849961236,"no"
"88","MF22-1 391    9/4/2022 2:11:59 AM    (Run: 1)",1506.71919200553,314.546588005344,25.7341312815062,0.208762581424787,17107.0588235294,7527.10588235296,258.075143023048,0.00619057752055267,5.20186247307925,0.10203819157759,6.15865285058319,0.0152396585548694,4.09742202651469,0.660180820251009,65.6182680471195,4.09742202651469,0.0485608457062782,4.59784054428039,124.739154388291,6.46877771641723,7.33166651801433,126.712879964104,108.221855417609,108.882620785105,98.6560052131594,5.79004238492306,5.85198373758338,97.5000897688486,3.96493037662531,4.03015687816857,1.17166252760115,7.05646737214731,23.0543179221646,"no"
"89","MF22-1 292    9/3/2022 8:20:10 PM    (Run: 1)",624.864591299104,224.086070003512,11.5150970593254,0.358615407439927,5572.97860962567,1263.20848484849,32.6793036781522,0.00760648838260569,13.0043921037925,0.108389607950144,6.47547631411396,0.0152408934489657,2.57001077705556,0.389132320316186,65.6129513239176,2.57001077705556,0.0515793593737403,5.94363845640608,153.161683397441,19.8424707189952,20.3521880939408,266.835202382604,136.360866255265,136.857890958229,104.491199919889,6.42979060974207,6.48967330263667,97.5079309065602,2.4871070253032,2.58436808335501,6.68311687365337,6.21595517022165,63.4576210200528,"no"
"90","MF22-1 223    9/3/2022 5:33:51 PM    (Run: 1)",418.072920914692,80.1904953699523,6.92810314773558,0.191809828760269,4335.41176470588,178.180659340659,3.44407929118797,0.0049191815274375,10.4483853106567,0.102764892241952,7.31365951854455,0.0152483090958055,4.14627299985168,0.562620640416215,65.5810420497758,4.14627299985168,0.0488789434244282,6.02478512180296,99.183467411112,10.3376859529351,10.6871470780659,142.040672575592,141.407971054715,141.91518421071,99.3253435060158,6.92032496849415,6.97444575707309,97.5550174223601,4.01444499008688,4.0814925330957,1.78235082927097,7.94758574407255,31.3189555826395,"no"
"91","MF22-1 246    9/3/2022 6:24:21 PM    (Run: 1)",615.215958139677,848.275358046625,13.7465444034474,1.3788253487632,5613.68983957219,28008.0441899267,256.454046645012,0.00483929719392678,4.80112342846265,0.106258601037211,4.59048761258246,0.0152523021741592,2.09473710328965,0.442712753641299,65.5638728227024,2.09473710328965,0.0505274543423407,4.0846851762865,97.5766734751956,4.67348653302884,5.34665595102935,219.312877413391,94.5239847202164,95.2624508464767,102.537129774756,4.47709349747858,4.56507663297078,97.5803717973227,2.02865945111226,2.15741267536281,4.83411032503217,4.60221172916754,55.5063191235279,"no"
"92","MF22-1 173    9/3/2022 3:41:22 PM    (Run: 1)",231.512468545132,132.021304206622,4.45771647458354,0.570255697398367,2517.45989304813,784.608333333331,10.5092958934634,0.00625104627673295,16.349391257888,0.113057935024701,11.166741122174,0.0152591762833331,3.6242155392996,0.321355370768682,65.5343369413887,3.6242155392996,0.0537364143298985,10.5622520806101,125.953801666596,20.5286503455146,20.8528053310308,359.988495759413,238.333671554243,238.610102220531,108.758820095215,11.517007180661,11.5561539615349,97.6240192776134,3.51144920436343,3.58947300360644,10.2380669520443,10.0387043810484,72.8813502576879,"no"
"93","MF22-1 56    9/2/2022 8:32:52 PM    (Run: 1)",428.730095839309,225.404799754991,7.6775142195117,0.525749887732338,2754.39037433155,76.3068148148149,3.10025462381885,0.00453342742410862,12.1586566469384,0.0880039994273506,16.2811397461634,0.0152633898934372,3.09073165039999,0.184860456495727,65.5162455379567,3.09073165039999,0.0418167365448542,15.9850833372654,91.4232260553897,11.0907345351006,11.5202448360406,-237.571207339196,403.507926684118,403.903035749633,85.6423052964924,13.3717002477657,13.4064225267735,97.6507736475336,2.99537897593287,3.12997543068812,-14.0216547294798,18.1430038635486,141.10379146582,"no"
"94","MF22-1 125    9/3/2022 1:37:19 PM    (Run: 1)",250.649527440565,188.688478506746,4.98215134701782,0.752798062033006,3416.35828877005,327.62,5.61668711038718,0.00559233416328442,9.9323297249463,0.106604515944197,7.95382565643632,0.0152650751048789,3.20086524897419,0.392593110443788,65.5090127712761,3.20086524897419,0.050649525648855,7.28133258620248,112.718192503566,11.1643830896596,11.7132463474513,224.887603385238,168.327548858865,169.120876185529,102.854579267758,7.78017099814378,7.86837661234201,97.6614738875191,3.10245217546299,3.24189229252535,5.04897829266279,7.79000462601261,56.5732070521368,"no"
"95","MF22-1 241    9/3/2022 6:16:16 PM    (Run: 1)",398.495540476013,218.608981671396,7.34410078819501,0.548585766882767,3468.52406417112,249.466923076923,3.99087671346152,0.00493578074326552,14.6615404966613,0.111524159484886,6.31084135106802,0.0152913759186789,3.38395368307059,0.530088551693881,65.3963387806372,3.38395368307059,0.0528957913830827,5.3268730066694,99.5173281041369,14.5549123852617,14.7960295731811,324.320158386437,120.960862714695,121.517105863982,107.358674026212,6.42935232296971,6.4964235889927,97.8284684460846,3.28547739450286,3.36677387462162,8.8769777258991,6.25657678360992,69.8358347711711,"no"
"96","MF22-1 325    9/3/2022 9:33:47 PM    (Run: 1)",171.911570232301,66.078275785991,3.17087266403609,0.384373638706812,1551.44385026738,117.220202020202,3.35832944331034,0.00710266472784332,15.7063133727428,0.108780384902252,14.1440111166824,0.0152999210549492,4.60919736918451,0.323895163806386,65.3598143682266,4.60919736918451,0.0515656060640808,13.3719239483606,143.052673058805,22.3889779968106,22.7676142063981,266.171804486862,306.82655244102,307.048091691336,104.84912312845,14.0898885071409,14.1176317167929,97.8827240589435,4.47752839150306,4.53306545076746,6.64421300020943,13.2522987912871,63.2257352548493,"no"
"97","MF22-1 81    9/3/2022 12:04:37 PM    (Run: 1)",219.039996059864,96.3176326849969,3.82351421930149,0.439726234557971,2217.48663101604,312.958490566038,7.38415367596482,0.00422880513401125,15.8722855818544,0.0932463374410468,13.2948904448262,0.0153072042999348,4.70644161236132,0.350002327327669,65.3287158390027,4.70644161236132,0.0441809071780816,12.4339663538778,85.2930127723993,13.5094263822403,13.8002225000348,-100.595053797371,305.551087658812,306.045522976931,90.5229843615294,11.5140583253888,11.5595917418927,97.9289671880852,4.57413830095048,4.6661378369628,-8.18132861923535,14.6585654218014,197.349684195551,"no"
"98","MF22-1 356    9/3/2022 10:44:03 PM    (Run: 1)",243.499121896284,127.511637466669,4.38372188320162,0.523663643932898,2399.11764705882,2399.11764705882,67.9481789108511,0.00440814257141895,16.990373988967,0.102319657791984,8.25676618961565,0.0153162991987657,3.95083510971542,0.474532987208531,65.289923304749,3.95083510971542,0.0484511358413608,7.2501786078565,88.9022211024184,15.0716495638158,15.2808508146099,121.376252162659,170.821112924332,171.240783515315,98.9153061481645,7.78200354115997,7.82730569262249,97.986712491149,3.84201975394769,3.90760380711877,0.938776508081085,8.70775579675794,19.2702767260972,"no"
"99","MF22-1 252    9/3/2022 6:39:07 PM    (Run: 1)",783.815033515176,298.894109079324,13.9006015261368,0.381332452554365,7655.09090909091,823.89521357734,14.4924686315079,0.00508702729864815,7.77792533967884,0.110347893901686,4.77815207810375,0.0153235415562558,2.6539270130486,0.545100144464886,65.2590653621946,2.6539270130486,0.0522280274202975,3.9733372234053,102.559102115399,7.95676647774968,8.40503594096235,295.389051336406,90.6929261251731,91.4422984629392,106.283580391481,4.82164081243157,4.90920310525266,98.0326952746045,2.58203351370634,2.68532297101978,7.76308540461794,4.83850365040463,66.8123463509962,"no"
"100","MF22-1 108    9/3/2022 1:01:28 PM    (Run: 1)",181.942015970512,484.565206796192,5.10398726279054,2.66329469975053,2084.73262032086,127.048230959223,9.43821793490789,0.00465398280317961,8.26721538549847,0.0995518884793458,13.3271648856162,0.0153266039515412,4.04289716621427,0.298709752364426,65.2460260056139,4.04289716621427,0.0471088272746691,12.6991458922173,93.848766845434,7.74069503944064,8.30433906720348,54.7839640327398,302.947105950518,303.417179925574,96.3626163327051,12.2518439267493,12.3008815669811,98.0521387700214,3.93415140508085,4.04379663011802,-1.75329656003003,13.5661352130466,-78.9796348278556,"no"
"101","MF22-1 261    9/3/2022 6:57:05 PM    (Run: 1)",418.155877844801,170.718546985584,7.44378663594841,0.408265328866061,4002.41711229946,300.887565413983,6.30793437985335,0.00513638310534437,12.3965985270184,0.10173525193512,9.48899930311943,0.0153380804674849,3.26273622043062,0.339608184147303,65.1972065291936,3.26273622043062,0.0481059923971101,8.91042423964713,103.551615484877,12.804050940623,13.0874153864794,104.479897565962,210.600813690633,210.948391895458,98.3768478596966,8.89701954714439,8.93802658890786,98.125003951268,3.17731670967054,3.26121807233771,0.25599916434379,9.58141801841932,6.0824079681757,"no"
"102","MF22-1 211    9/3/2022 5:09:26 PM    (Run: 1)",466.419051997007,291.291491927291,8.55458820570073,0.624527430172729,4758.37967914438,326.538348623853,5.45063070999797,0.00427729087028518,8.86199488687085,0.0940156384442611,6.79479468071498,0.0153493707169784,2.54151893554939,0.366498633468649,65.1492506395633,2.54151893554939,0.0444230373733952,6.30158045678356,86.2688632476976,7.62885005691258,7.99459977639218,-87.2010634568035,154.455115768447,154.960778929271,91.2372428658511,5.92901867695987,5.98287921894234,98.1966857104816,2.47677540589263,2.58598744473609,-7.6278530850205,7.50250428280256,212.60950476725,"no"
"103","MF22-1 13    9/2/2022 6:56:24 PM    (Run: 1)",387.06096576186,116.298021073748,6.58852384737306,0.300464348929726,2837.08556149733,331.584375,5.55281284294275,0.0042701684028396,16.2832880432585,0.105990516428187,8.97629553162447,0.0153517022091673,4.07196554612194,0.446788991270611,65.1393562990588,4.07196554612194,0.0500736438492669,7.99956111685243,86.1255155203106,13.9942293515938,14.3321372457435,198.422172462452,185.822800089877,186.548045513407,102.291037625346,8.73459270541278,8.80709805674619,98.2114882479029,3.96882853333155,4.06843834143863,3.98817870279577,9.07016478794288,50.503773328816,"no"
"104","MF22-1 333    9/3/2022 9:53:27 PM    (Run: 1)",793.494340334969,319.511552854889,15.0633638400925,0.402663934212826,7535.4385026738,1432.02902673958,43.9827267398542,0.0078537774268471,7.65928439586607,0.103878716740738,6.69862396020938,0.0153737404552459,4.3325628167479,0.642332431581706,65.0459790778355,4.3325628167479,0.04900560513309,5.10886116460653,158.121585160152,12.0637324977844,12.8902224983305,148.126024714204,119.774840047107,120.366252251596,100.350392237777,6.40060056055953,6.45706591018904,98.3514063866036,4.22879557192365,4.28883585157918,1.99200601671508,7.53893268726355,33.6028853968344,"no"
"105","MF22-1 209    9/3/2022 5:06:12 PM    (Run: 1)",340.645744404574,179.041321190358,6.00297888778584,0.525593887877011,3129.06951871658,1170.272,42.1827934885775,0.00359600458560896,13.8309200070147,0.0997075796092896,10.9900642336424,0.0153918871756212,4.00958490059974,0.361882825342124,64.9692911980198,4.00958490059974,0.0469823815947612,10.2325334489788,72.5526004889633,10.0167036298942,10.2173107160242,48.3224191523528,244.405922854888,244.70962606167,96.5063793924489,10.1176836701808,10.15286901264,98.4666154230353,3.91810257442647,3.98828989276641,-2.03119839634116,11.4414536383854,-103.770045354281,"no"
"106","MF22-1 375    9/4/2022 1:34:16 AM    (Run: 1)",404.790139027412,134.050785936504,7.33534562199437,0.331161194436672,4003.01604278075,113.418787878788,4.36410791929084,0.00703907902112985,7.99367805726094,0.101754627075376,12.1538250025622,0.0153993398969837,4.77229327036363,0.390426966950352,64.9378484201048,4.77229327036363,0.047923749267951,11.1776866629257,141.776493131545,11.2935014333675,11.9691247165892,95.4778646177872,264.634531964962,264.908443574234,98.3947042512861,11.3975675143675,11.4284442090398,98.5139303100076,4.66563282794131,4.72088905836401,-0.121171215085925,12.5294632745754,-3.17986342109162,"no"
"107","MF22-1 127    9/3/2022 1:40:33 PM    (Run: 1)",441.627164766852,275.359351130452,8.7416052737989,0.623510900367331,5907.03743315508,185.853394853658,2.7209056028667,0.00643294369611461,8.37887232237409,0.0982220362348006,10.9373960900743,0.0154073652527003,1.96881877926168,0.168376743889992,64.9040237314256,1.96881877926168,0.0462358962194114,10.7587353274258,129.607169360388,10.8248757545537,11.5633008289846,9.88949359254797,258.851424326333,259.410930971239,95.133818791647,9.932592775981,9.99254234189214,98.5648802766168,1.92580370393794,2.14831250782618,-3.60656339517305,11.0049855457562,-896.662562690656,"no"
"108","MF22-1 385    9/4/2022 1:57:10 AM    (Run: 1)",594.257393646833,225.002661739546,10.8799881045564,0.378628291620828,5349.61497326203,576.91683679514,21.7623002129138,0.00647492342843959,12.7867374895559,0.10719491661847,7.94955943596907,0.0154120733664146,2.46581477055815,0.30357937335539,64.8841967090011,2.46581477055815,0.0504442707867548,7.55746338021576,130.450228818608,16.6266160833525,17.016990351021,215.548593595252,175.003898673762,175.400050846618,103.396166590153,7.8148937739477,7.86449933076603,98.594770133333,2.41266708883067,2.51865628777375,4.64368904105658,7.57554901180258,54.2586808436941,"no"
"109","MF22-1 372    9/4/2022 1:29:25 AM    (Run: 1)",1273.06204801038,368.001200786735,22.3073898734834,0.289067764891641,10788.4385026738,11528.2171428571,164.258144518974,0.00552380070782664,4.7518651468885,0.103724539757298,6.10935970744639,0.0154429208821494,2.71412670961313,0.436454691272137,64.7545893442935,2.71412670961313,0.0487136638882338,5.47337119508023,111.340640773442,5.27621149061396,6.12980660709391,134.116840955031,128.652381817639,129.206790929971,100.208565398212,5.82970293552721,5.89233821701648,98.7906047581534,2.66086140714608,2.75798694823915,1.41500942002689,6.32011379868803,26.3398958291321,"no"
"110","MF22-1 222    9/3/2022 5:32:14 PM    (Run: 1)",350.634215343887,176.026138138193,6.4810405824144,0.502022137131011,3920.4064171123,380.83948051948,9.57471542711344,0.00523635154540822,11.0222298174464,0.107135018732621,9.46104836781596,0.0154540249976357,3.05292324484845,0.318168214947733,64.7080615019705,3.05292324484845,0.0502792238262636,8.95494812264242,105.561766878144,11.6049296938068,11.9586536653472,207.92010759655,207.656219768349,207.993659856708,103.341234127505,9.29608391993868,9.33958522717517,98.8610974807862,2.99512833777599,3.08673861007447,4.33528463690607,9.08049658351511,52.4523632545357,"no"
"111","MF22-1 156    9/3/2022 3:00:38 PM    (Run: 1)",593.369894797248,271.633235854087,11.0986352469478,0.457780615828012,6281.07486631016,6281.07486631016,154.204960953592,0.00628067588693376,6.65016178927103,0.0977458845455014,6.91649972152501,0.0154669620932224,2.50350697758217,0.354504752697599,64.653937468315,2.50350697758217,0.04583446697991,6.44751279262421,126.54895057406,8.38941932748603,9.19733572876735,-11.1082067531657,155.743535675718,156.226528152577,94.6934878022041,6.25335289706456,6.30909170219283,98.9432256157529,2.45813785244619,2.57280303763836,-4.48788814540835,7.37229702902335,990.721858301347,"no"
"112","MF22-1 322    9/3/2022 9:28:56 PM    (Run: 1)",610.348782604575,180.638430588396,11.0028400387122,0.295959352646773,5155.57219251337,1676.68173913043,65.7762660237163,0.00696545868260801,11.6324763966216,0.115183142570513,6.67756500167841,0.0154674173382108,2.23088441071453,0.325417458983714,64.6520345403492,2.23088441071453,0.0540094612121758,6.29388823364947,140.298815147707,16.2637154943082,16.7632472334579,371.411829182237,141.733514617102,142.194827137327,110.695684470157,7.00310700839074,7.06494234064723,98.946115613361,2.19051930447675,2.30475552099692,10.6142971273319,5.99118322495826,73.3594603512717,"no"
"113","MF22-1 229    9/3/2022 5:50:12 PM    (Run: 1)",175.851913311497,243.632597147088,3.70118330216808,1.38544183318339,1499.46524064171,1499.46524064171,35.8769282302534,0.0038348629414127,11.0590861138392,0.0913598297771575,14.6204413415442,0.0154740968306258,5.34112579493296,0.363646969882361,64.6241270780233,5.34112579493296,0.0428202005319524,13.6099111042004,77.3625695164586,8.53924066380587,8.79287235181107,-178.057560635135,339.539188233188,339.778452398988,88.7693242129493,12.4273265608687,12.4516012689468,98.9885183850143,5.24671498212223,5.299304499514,-11.5120783701699,16.6926361306698,155.593549654348,"no"
"114","MF22-1 312    9/3/2022 9:06:02 PM    (Run: 1)",272.533564656878,135.412326439127,5.32110069489664,0.49686476823364,2420.58823529412,9053.00000000005,339.603511465946,0.00731693465872294,12.4765335269878,0.107922907528354,6.94081528341724,0.0154743088319679,2.12563761657091,0.297501981668372,64.6232417136547,2.12563761657091,0.0505825945724197,6.60731273072019,147.352527262175,18.3176358459215,18.8145619624228,221.860559825194,152.827831480748,153.279078091736,104.063570961493,6.86506245303402,6.92087795430829,98.9898642079354,2.08809259031782,2.20680528500303,4.87558394035387,6.58834174221662,55.3819460809392,"no"
"115","MF22-1 267    9/3/2022 7:06:47 PM    (Run: 1)",692.895479601545,411.653280645895,13.6145092799134,0.594105882870848,5596.63636363636,120.295517241379,1.307402787142,0.00590567920669515,9.11609469043356,0.127515343096823,7.49253570692561,0.0155772526256826,1.78121715142156,0.227899208280746,64.1961727160589,1.78121715142156,0.0593704452378241,7.27773019416335,119.015366044539,10.8176733070224,11.2520029389535,580.724856115155,158.078712578662,158.469892668522,121.862619048833,8.60396659215929,8.66751929355745,99.6433368670492,1.76121741936476,1.91287354073454,18.2330581397404,5.95121397417606,82.8415581289859,"no"
"116","MF22-1 18    9/2/2022 7:04:32 PM    (Run: 1)",257.747896709074,109.780310417783,4.55070214078521,0.425921265777368,1982.37967914439,85.8415391737429,1.78344395084792,0.00407757735309341,11.891047112533,0.100937451219013,16.2735757203738,0.0155856224184002,4.3243147930725,0.262170032255407,64.1616980801109,4.3243147930725,0.0469706866122008,15.6885170840699,82.2490169715579,9.76039696296397,10.1937898150924,47.7335131432626,374.763727611537,375.144574878647,97.641311108118,15.149649607942,15.1880703943342,99.6964642170408,4.27802298456129,4.37355179935953,-2.10479876355525,16.436887170633,-108.860520946409,"no"
"117","MF22-1 149    9/3/2022 2:49:20 PM    (Run: 1)",476.824362815936,230.997051124507,9.26982519337555,0.484448927400291,4256.5614973262,595.131595852691,10.8954915385128,0.00711581461024897,9.4979173210367,0.107008705603103,8.65381319311271,0.0155925885002363,3.07725458993355,0.35075029198804,64.1330334591237,3.07725458993355,0.0497736647582053,8.08820047785813,143.316584203392,13.5639454767223,14.2281375078978,184.397052823618,188.368641338209,188.739779203406,103.225382378727,8.49386787910301,8.54227025312129,99.740681163148,3.04565234827639,3.14033077843916,3.3758181711486,8.48049838467218,45.9098290152427,"no"
"118","MF22-1 330    9/3/2022 9:48:36 PM    (Run: 1)",301.944184231622,91.6425499367477,5.4963152024415,0.303508246631597,2681.63636363636,107.265454545455,3.36931481950579,0.00716026429489783,18.1204979603862,0.111014896298519,8.72642555832291,0.0155928617554306,3.42124576874918,0.387728793354869,64.1319095676409,3.42124576874918,0.0516361857417876,8.02780047178348,144.208640219024,26.0383247676828,26.366878773581,269.34922225806,184.093921825156,184.462576786146,106.893352873102,8.8537585591978,8.89961823277925,99.7424156341775,3.38616929713205,3.46234385109996,6.68978663941235,8.35270554821328,62.9691094713406,"no"
"119","MF22-1 190    9/3/2022 4:22:10 PM    (Run: 1)",361.632962540231,146.627912363164,6.68961731374538,0.405460584492079,4196.36898395722,653.934166666666,23.297362370699,0.00613600760213683,12.5109508426672,0.106846959197984,9.13717060753775,0.0156118486209222,3.7797516178216,0.409908637752366,64.0539134270012,3.7797516178216,0.0496371183232232,8.31873574642366,123.642935509708,15.4216895566779,15.8165263798554,178.076894534839,193.955548070799,194.319066149282,103.077012670993,8.95604434820488,9.00133824746578,99.8629324864252,3.74548480643282,3.82165033052389,3.11813478222055,9.16855519842739,43.9214544103091,"no"
"120","MF22-1 253    9/3/2022 6:40:44 PM    (Run: 1)",261.602058473654,101.951873038914,4.80563695690986,0.38972121868522,2406.89839572193,2406.89839572193,45.6048356872633,0.00602475918665264,15.0831355211231,0.109294303863304,11.8932826160678,0.0156280580637178,2.75455720622024,0.227607427450372,63.9874766220385,2.75455720622024,0.0507214005901882,11.569899998847,121.407955748262,18.2572388829439,18.5358481291209,228.167109520295,267.309698890048,267.571165488512,105.319643454731,11.8982309647349,11.9331751224289,99.9658181983294,2.73237515327576,2.83316153773794,5.08340617266023,11.0323545864857,56.1874547087438,"no"
"121","MF22-1 159    9/3/2022 3:12:08 PM    (Run: 1)",353.213889314472,222.384217328814,6.8886792604666,0.629602130766783,3884.87165775401,295.015920980121,6.9485771697797,0.0054235847122235,9.82685952988938,0.11237938812608,6.67859747661712,0.0156551129572593,3.52288017393207,0.521995975806086,63.876894579435,3.52288017393207,0.0520629991893752,5.67388575270888,109.32608741382,10.7143184183409,11.1922564775495,288.201366841605,129.67326794617,130.192710643258,108.139629398732,6.85092021744844,6.91614069154704,100.13753925812,3.5004672869026,3.58337634478943,7.39977581308896,6.70025672960781,65.2543149411377,"no"
"122","MF22-1 25    9/2/2022 7:22:33 PM    (Run: 1)",458.051713885811,252.353123581992,8.53775790791188,0.550927146284845,3772.83957219251,3772.83957219251,58.3344669522408,0.0047730327294857,14.6619362263298,0.099774537961641,8.30641450267298,0.0156599487579588,3.97538284430078,0.47101289676938,63.8571693596235,3.97538284430078,0.0462091642616383,7.29334306963926,96.2437327320763,14.077651494617,14.4833974765615,8.52141707904405,175.51911510487,176.342985152109,96.5682015602488,7.65172890123892,7.72647572534997,100.168232255773,3.95129244767442,4.05665399284057,-3.72796700917997,9.18121924447456,-1075.48796551817,"no"
