localityId, localityName, dataId, x, y, latitude, longitude, zone, altitude, horiz_precision, vert_precision, planeType, dip, dipAzimuth, strike, declination, unitId, timedate, notes
2e1fbf3bc84fcebdf33b9e98261e200c, Thornton Beach, 6bf88e4c5c52f9a31df5d75f2407350a, 544459.58675443, 4170488.55424176, 37.68051965, -122.49579235, 10S, 3.34231580, 4.75956533, -1.00000000, Bedding, 68.33108521, 35.04503632, 305.04504395, 13.16529846, Merced Fm, Wed Nov  8 16:13:20 2023, 
2e1fbf3bc84fcebdf33b9e98261e200c, Thornton Beach, 3eea468df7dc06ad4d1a2e6cf9d5dfd4, 544452.68284358, 4170495.10043248, 37.68057899, -122.49587024, 10S, 2.99618052, 4.98472058, -1.00000000, Bedding, 55.66572571, 26.72356224, 296.72357178, 13.16529846, Merced Fm, Wed Nov  8 16:12:55 2023, 
2e1fbf3bc84fcebdf33b9e98261e200c, Thornton Beach, 4d63708d1abe9b4c7f5111e904fbaf49, 544453.22613318, 4170494.60077600, 37.68057446, -122.49586411, 10S, 9.02978344, 7.90462876, -1.00000000, Bedding, 67.27989197, 38.20100784, 308.20101929, 13.16529846, Merced Fm, Wed Nov  8 16:12:49 2023, 
2e1fbf3bc84fcebdf33b9e98261e200c, Thornton Beach, 5746a0af4793cd496da17dea43c6b139, 544457.26715030, 4170489.47018552, 37.68052802, -122.49581860, 10S, 7.98246141, 6.48507237, -1.00000000, Bedding, 78.68074036, 46.24644470, 316.24645996, 13.16529846, Merced Fm, Wed Nov  8 16:12:35 2023, 
2e1fbf3bc84fcebdf33b9e98261e200c, Thornton Beach, 0445beb6648933687c9e995adf6aad23, 544453.81387929, 4170546.59519881, 37.68104306, -122.49585428, 10S, 9.26443667, 11.35831309, -1.00000000, Bedding, 58.70499420, 37.54273987, 307.54272461, 13.16529846, Merced Fm, Wed Nov  8 16:10:53 2023, 
2e1fbf3bc84fcebdf33b9e98261e200c, Thornton Beach, 35f9f23c483d86e590322d7b7fb517d6, 544457.50292235, 4170569.66457450, 37.68125080, -122.49581103, 10S, 3.10005869, 4.92078989, -1.00000000, Bedding, 38.01145935, 3.20985317, 273.20983887, 13.16529846, Merced Fm, Wed Nov  8 16:09:46 2023, 
2e1fbf3bc84fcebdf33b9e98261e200c, Thornton Beach, 5545ad77a2ad7ec8b2c3fec8e660f968, 544448.62906902, 4170568.91619739, 37.68124449, -122.49591171, 10S, 2.78670802, 5.10478162, -1.00000000, Bedding, 69.20165253, 27.60685921, 297.60687256, 13.16529846, Merced Fm, Wed Nov  8 16:09:17 2023, 
2e1fbf3bc84fcebdf33b9e98261e200c, Thornton Beach, 2dfdbf5c1aeea7d5deff01e9a97a9ce9, 544447.98202875, 4170585.63682807, 37.68139522, -122.49591803, 10S, 7.50802142, 6.73737542, -1.00000000, Bedding, 73.03619385, 45.21331406, 315.21331787, 13.16529846, Merced Fm, Wed Nov  8 16:07:37 2023, 
2e1fbf3bc84fcebdf33b9e98261e200c, Thornton Beach, 5f5ff9590ef6a1479deff1f9bbf25e81, 544444.24666840, 4170598.22856916, 37.68150889, -122.49595963, 10S, 3.34692295, 4.75632671, -1.00000000, Bedding, 89.00000000, 86.30245209, 356.30245972, 13.16529846, Merced Fm, Wed Nov  8 16:06:01 2023, 
2e1fbf3bc84fcebdf33b9e98261e200c, Thornton Beach, d77806b43bc8a5ce62682b3ca0dc463f, 544446.91658588, 4170600.86135785, 37.68153249, -122.49592919, 10S, 6.51684890, 4.70873959, -1.00000000, Bedding, 79.38158417, 70.85860443, 340.85861206, 13.16529846, Merced Fm, Wed Nov  8 16:05:52 2023, 
2e1fbf3bc84fcebdf33b9e98261e200c, Thornton Beach, 8f30c9f57a8d353fc54785a70967402a, 544370.09291778, 4171141.75739198, 37.68641133, -122.49676747, 10S, 3.36215208, 4.74557377, -1.00000000, Bedding, 59.37636948, 35.36423874, 305.36422729, 13.16529846, Merced Fm, Sun Mar 12 14:04:09 2023, 
2e1fbf3bc84fcebdf33b9e98261e200c, Thornton Beach, 056c96708dd12322feed593b24ede118, 544362.66320285, 4171319.16337430, 37.68801065, -122.49684094, 10S, 3.13952190, 4.89570621, -1.00000000, Bedding, 66.80135345, 39.75614548, 309.75613403, 13.16529846, Merced Fm, Sun Mar 12 12:28:27 2023, 
2e1fbf3bc84fcebdf33b9e98261e200c, Thornton Beach, b4eaad58e7776c6e32a51ed739977de5, 544370.05284724, 4171310.58237545, 37.68793296, -122.49675765, 10S, 16.51442891, 10.53424897, -1.00000000, Bedding, 63.52061462, 47.25672913, 317.25671387, 13.16529846, Merced Fm, Sun Mar 12 12:27:30 2023, 
e0d706f739b8c96e94b5dd213494f429, Locality 2, b411e3b984ddd0fafff2f4e5313a5660, 527770.48282829, 4195366.67948433, 37.90540549, -122.68410360, 10S, 13.23569587, 6.91581479, -1.00000000, Bedding, 9.16211128, 147.03541565, 57.03541565, 13.16701508, Merced Fm, Thu Aug 18 10:39:50 2022, 
e0d706f739b8c96e94b5dd213494f429, Locality 2, c5922103f95d20412a8b5da0257887de, 527791.82034594, 4195373.90990937, 37.90547000, -122.68386060, 10S, 3.24072512, 4.82931028, -1.00000000, Bedding, 5.73878193, 89.37017822, 359.37017822, 13.16701508, Merced Fm, Thu Aug 18 10:26:14 2022, 
6a44c37c839de849a15415d120e52224, Locality 1, c89b45ecf22d6b1e1eb1fcfdedccc0da, 544442.44026688, 4170642.13546156, 37.68190471, -122.49597743, 10S, 2.55818290, 5.22304866, -1.00000000, Bedding, 61.93804932, 62.50198364, 332.50198364, 13.16701508, Merced Fm, Sun Jul 24 13:16:17 2022, 
6a44c37c839de849a15415d120e52224, Locality 1, f382bd62d4ce39fc9c065abd3c4f9b9f, 544459.49013020, 4170371.04870984, 37.67946057, -122.49580061, 10S, 6.90893795, 9.68543387, -1.00000000, Bedding, 69.57900238, 24.99287224, 294.99285889, 13.16701508, Merced Fm, Sun Jul 24 12:50:21 2022, 
6a44c37c839de849a15415d120e52224, Locality 1, be975654fa8e06a79559ec0cd2611a7c, 544506.01817962, 4169836.13794469, 37.67463714, -122.49530564, 10S, 3.05493840, 4.94892801, -1.00000000, Bedding, 33.83237457, 6.84305620, 276.84304810, 13.16701508, Merced Fm, Sun Jul 24 11:59:31 2022, 
