localityId, localityName, dataId, x, y, latitude, longitude, zone, altitude, horiz_precision, vert_precision, heading, declination, image name, timedate, notes
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 0eb509a1553487681d040bbbe6eda410, 544480.86024288, 4170035.99978089, 37.67643973, -122.49557872, 10S, 3.32814476, 4.76948524, -1.00000000, 113.66481781, 13.16307068, 43_1664146095.jpg, Sun Sep 25 15:48:15 2022, Landslide scar consistent with that at QQ/RR contact according to Clifton cross-section
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, ae6da816c8d106dbbff8ba165dc587ae, 544499.55796990, 4169829.64610783, 37.67457894, -122.49537929, 10S, 3.24254279, 4.82809002, -1.00000000, 73.67110443, 13.16307068, 37_1664144010.jpg, Sun Sep 25 15:13:30 2022, Continuing to measure up from base of the first shell bed where MF22-2 was sampled just above MF22-1. 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 50bcf903e1c901dc9bc674ea4ac6b0f4, 544498.61698303, 4169944.89262222, 37.67561771, -122.49538292, 10S, 3.36202747, 4.74566205, -1.00000000, 98.07674408, 13.16307068, 36_1664143406.jpg, Sun Sep 25 15:03:26 2022, Locale with benthic forams
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, e0103d4f12bac8e0a752503491ac092d, 544511.22995180, 4169943.62461717, 37.67560567, -122.49523997, 10S, 3.32691913, 4.77034025, -1.00000000, 97.41105652, 13.16307068, 34_1664142775.jpg, Sun Sep 25 14:52:55 2022, Pebble conglomerate with 10 cm amplitude scour into fine sandstone. Conglomerate has vein quartz  dark lithics  red chert  and some shells. 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, cf3c4059445f40fca40b53603bf65d76, 544505.04081852, 4169942.49587779, 37.67559580, -122.49531022, 10S, 3.35675030, 4.74939622, -1.00000000, 74.39093781, 13.16307068, 33_1664142516.jpg, Sun Sep 25 14:48:36 2022, Scoured contact between grey fine sandstone and ~20 cm thick dark grey-brown lignite/shale. Above is v fun to fun sandstone with ventricle forams and mollusk shells
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 5d91e12b97067a7f2f2d33422b61bd4f, 544510.81721341, 4169682.60582555, 37.67325312, -122.49526059, 10S, 3.33968096, 4.76141451, -1.00000000, 99.40726471, 13.16307068, 30_1664139914.jpg, Sun Sep 25 14:05:14 2022, It is unclear what the base of the Clifton section is as they say start of continuous exposure  but exposure is often covered by landslides. Im measuring as if we put it where the current rip-rap comes down to beach 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, c4f13b0eec87ec77e0c5365ee8d6cd96, 544508.02061525, 4169832.49517019, 37.67460421, -122.49528315, 10S, 3.32166827, 4.77399801, -1.00000000, 82.21776581, 13.16307068, 21_1658699078.jpg, Sun Jul 24 14:44:38 2022, Leah where MF22-1 and MF22-2 were collected 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 7c50fc3e7d4f2bddfa50c4ce3b46103e, 544509.61348602, 4169832.77200652, 37.67460663, -122.49526507, 10S, 3.27277087, 4.80765097, -1.00000000, 83.50003815, 13.16307068, 20_1658698794.jpg, Sun Jul 24 14:39:54 2022, Shell bed sampled as MF22-2
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 6db548547ea8490c018a6900e1db5741, 544509.71897950, 4169832.80307314, 37.67460690, -122.49526387, 10S, 3.28586650, 4.79871008, -1.00000000, 87.66799927, 13.16307068, 19_1658698767.jpg, Sun Jul 24 14:39:27 2022, Shell bed sampled as MF22-2 with the idea of doing Petrographic and screening for Sr isotopes
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 11dca67446335254cc7b26478394eb40, 544510.37151675, 4169833.32211987, 37.67461155, -122.49525644, 10S, 3.26780366, 4.81102861, -1.00000000, 99.23369598, 13.16307068, 18_1658698423.jpg, Sun Jul 24 14:33:43 2022, Hammer is on MF22-1 DZ sample. She’ll be in foreground where we are measuring a mini-section
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 1fa099f8ce064143a33bf114b3270067, 544507.88303842, 4169830.07891676, 37.67458244, -122.49528486, 10S, 3.34183422, 4.75990347, -1.00000000, 40.89433289, 13.16307068, 17_1658697748.jpg, Sun Jul 24 14:22:28 2022, Sample MF22-1 for detrital zircon analysis
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 8960849da8a759175e6f97801a71d5f0, 544445.25901778, 4170687.40810520, 37.68231262, -122.49594271, 10S, 3.17454927, 4.87306618, -1.00000000, 118.19767761, 13.16307068, 16_1658694290.jpg, Sun Jul 24 13:24:50 2022, She’ll beds with pebbles to cobbles. 5x20 cm big burrows into sand filled with shells and pebbles
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, c7582f307ff754041a45c78d123c61a4, 544456.46440660, 4170479.40994424, 37.68043738, -122.49582832, 10S, 3.60625406, 4.56283560, -1.00000000, 118.81098938, 13.16307068, 12_1658693230.jpg, Sun Jul 24 13:07:10 2022, Lignite layer
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, bd64e99207dae029849c6bfa1d66b7ad, 544459.24283961, 4170439.33257741, 37.68007603, -122.49579925, 10S, 3.27291354, 4.80755385, -1.00000000, 76.19888306, 13.16307068, 11_1658692899.jpg, Sun Jul 24 13:01:39 2022, A granodiorite pebble within conglomerate/shell bed
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, f6d24dedc6bd55a9cd9f3cbb32630f9e, 544458.04750200, 4170439.90489744, 37.68008125, -122.49581277, 10S, 3.27023012, 4.80937959, -1.00000000, 224.69448853, 13.16307068, 10_1658692827.jpg, Sun Jul 24 13:00:27 2022, Pebble to cobble conglomerate with bivalve fragments
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, af311a9eb2df90513aade0fd50e754d6, 544462.91033066, 4170419.06971076, 37.67989322, -122.49575890, 10S, 3.23531387, 4.83293712, -1.00000000, 97.58821106, 13.16307068, 9_1658692676.jpg, Sun Jul 24 12:57:56 2022, There are cobbles within some of the conglomerate beds. Overall facies association consistent with 2 (near shore)
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, f82784b0cc082b5a3e461cb48bc739f7, 544463.54225514, 4170426.64563527, 37.67996147, -122.49575127, 10S, 3.30482085, 4.78567614, -1.00000000, 98.31351471, 13.16307068, 8_1658692510.jpg, Sun Jul 24 12:55:10 2022, Horizons of pebbles and intervals of dune-scale cross-stratified medium sandstone
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 0a0551100ea0d20025c0e893337651a2, 544472.92357882, 4170301.02234400, 37.67882877, -122.49565255, 10S, 3.60625380, 4.56283580, -1.00000000, 129.51173401, 13.16307068, 6_1658691901.jpg, Sun Jul 24 12:45:01 2022, Organic rich horizon. Lignitic sand of Clifton
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 048375f46ca7609960c273d92431a353, 544466.56767951, 4170279.20120595, 37.67863240, -122.49572596, 10S, 3.29145655, 4.79487756, -1.00000000, 44.58294296, 13.16307068, 5_1658691521.jpg, Sun Jul 24 12:38:41 2022, Bed of Franciscan pebbles and bivalves
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 4c235f2aa70ff2f0db17898fcfd8dd7d, 544471.87669915, 4170258.03642820, 37.67844139, -122.49566704, 10S, 3.36023982, 4.74692799, -1.00000000, 58.66177368, 13.16307068, 4_1658691362.jpg, Sun Jul 24 12:36:02 2022, Interval with horizons of pebbles and shell beds
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 5f5e792da2d32ce9b3055218671a2f86, 544507.98487789, 4169855.61732891, 37.67481261, -122.49528214, 10S, 3.35130836, 4.75323777, -1.00000000, 112.21730042, 13.16307068, 2_1658689638.jpg, Sun Jul 24 12:07:18 2022, Sub cm to 5 cm pebble horizons within fine sandstone with 3 cm thick horizon of echinoderm (sand dollar) sheep bed. Nearshore facies (2) of Clifton. 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 429d303e05c48c1ccc0ab351279f9f75, 544508.40327908, 4169854.32100229, 37.67480091, -122.49527748, 10S, 3.31798157, 4.77656103, -1.00000000, 72.73249817, 13.16307068, 1_1658689380.jpg, Sun Jul 24 12:03:00 2022, Horizons of pebbles with red chert and vein quartz and metamorphics. Looks to be Franciscan dominated. 
